2018-04-05 11:39:21,555 [  36262]   INFO - penapi.project.DumbServiceImpl - cancel com.intellij.openapi.roots.impl.PushedFilePropertiesUpdaterImpl$3@2ef07cc5 
2018-04-05 11:39:21,575 [  36282]   INFO - penapi.project.DumbServiceImpl - cancel com.intellij.openapi.roots.impl.PushedFilePropertiesUpdaterImpl$3@2ef07cc5 
2018-04-05 11:39:21,622 [  36329]   INFO - j.ide.script.IdeStartupScripts - 0 startup script(s) found 
2018-04-05 11:39:21,761 [  36468]   WARN - j.ui.mac.MacMainFrameDecorator - no url bundle present. 
To use platform protocol handler to open external links specify required protocols in the mac app layout section of the build file
Example: args.urlSchemes = ["your-protocol"] will handle following links: your-protocol://open?file=file&line=line 
2018-04-05 11:39:22,189 [  36896]   INFO - ntellij.internal.IconsLoadTime - PNG load time: total=87.64ms, average=0.88ms, median=0.39ms; number of icons: 100 
2018-04-05 11:39:22,511 [  37218]   INFO - CompilerBackwardReferenceIndex - backward reference index version differ due to: class java.io.FileNotFoundException 
2018-04-05 11:39:22,998 [  37705]   INFO - ntellij.internal.IconsLoadTime - PNG load time: ide_startup=94.40ms, average=0.74ms, median=0.40ms; number of icons: 127 
2018-04-05 11:39:23,052 [  37759]   INFO - ge.ExternalProjectsDataStorage - Loaded external projects data in 4 millis 
2018-04-05 11:39:23,083 [  37790]   INFO - .diagnostic.PerformanceWatcher - Post-startup activities under progress took 127ms; general responsiveness: ok; EDT responsiveness: ok 
2018-04-05 11:39:23,694 [  38401]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.intellij.util.indexing.UnindexedFilesUpdater@21a20eaf 
2018-04-05 11:39:23,746 [  38453]   INFO - .diagnostic.PerformanceWatcher - Pushing properties took 24ms; general responsiveness: ok; EDT responsiveness: ok 
2018-04-05 11:39:23,762 [  38469]   INFO - tartup.impl.StartupManagerImpl - /Users/jackkenlay/IdeaProjects/untitled1/.idea case-sensitivity: expected=false actual=false 
2018-04-05 11:39:23,773 [  38480]   INFO - pl.projectlevelman.NewMappings - VCS Root: [] - [<Project>] 
2018-04-05 11:39:23,932 [  38639]   INFO - tor.impl.FileEditorManagerImpl - Project opening took 4268 ms 
2018-04-05 11:39:23,932 [  38639]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.kotlin loaded 2270 classes 
2018-04-05 11:39:23,933 [  38640]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.android loaded 1237 classes 
2018-04-05 11:39:23,933 [  38640]   INFO - llij.ide.plugins.PluginManager - org.intellij.groovy loaded 517 classes 
2018-04-05 11:39:23,933 [  38640]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.idea.maven loaded 242 classes 
2018-04-05 11:39:23,933 [  38640]   INFO - llij.ide.plugins.PluginManager - com.intellij.uiDesigner loaded 208 classes 
2018-04-05 11:39:23,933 [  38640]   INFO - llij.ide.plugins.PluginManager - Git4Idea loaded 112 classes 
2018-04-05 11:39:23,933 [  38640]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.debugger.streams loaded 107 classes 
2018-04-05 11:39:23,933 [  38640]   INFO - llij.ide.plugins.PluginManager - com.intellij.tasks loaded 104 classes 
2018-04-05 11:39:23,933 [  38640]   INFO - llij.ide.plugins.PluginManager - CVS loaded 81 classes 
2018-04-05 11:39:23,933 [  38640]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.gradle loaded 77 classes 
2018-04-05 11:39:23,933 [  38640]   INFO - llij.ide.plugins.PluginManager - XPathView loaded 64 classes 
2018-04-05 11:39:23,933 [  38640]   INFO - llij.ide.plugins.PluginManager - Subversion loaded 58 classes 
2018-04-05 11:39:23,933 [  38640]   INFO - llij.ide.plugins.PluginManager - com.intellij.properties loaded 48 classes 
2018-04-05 11:39:23,933 [  38640]   INFO - llij.ide.plugins.PluginManager - hg4idea loaded 46 classes 
2018-04-05 11:39:23,934 [  38641]   INFO - llij.ide.plugins.PluginManager - DevKit loaded 41 classes 
2018-04-05 11:39:23,934 [  38641]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.settingsRepository loaded 37 classes 
2018-04-05 11:39:23,934 [  38641]   INFO - llij.ide.plugins.PluginManager - Coverage loaded 33 classes 
2018-04-05 11:39:23,934 [  38641]   INFO - llij.ide.plugins.PluginManager - AntSupport loaded 29 classes 
2018-04-05 11:39:23,934 [  38641]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.github loaded 23 classes 
2018-04-05 11:39:23,934 [  38641]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.javaFX loaded 22 classes 
2018-04-05 11:39:23,934 [  38641]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.yaml loaded 15 classes 
2018-04-05 11:39:23,934 [  38641]   INFO - llij.ide.plugins.PluginManager - JUnit loaded 14 classes 
2018-04-05 11:39:23,934 [  38641]   INFO - llij.ide.plugins.PluginManager - TestNG-J loaded 13 classes 
2018-04-05 11:39:23,934 [  38641]   INFO - llij.ide.plugins.PluginManager - org.editorconfig.editorconfigjetbrains loaded 9 classes 
2018-04-05 11:39:23,934 [  38641]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.terminal loaded 9 classes 
2018-04-05 11:39:23,934 [  38641]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.java.decompiler loaded 7 classes 
2018-04-05 11:39:23,934 [  38641]   INFO - llij.ide.plugins.PluginManager - org.intellij.intelliLang loaded 6 classes 
2018-04-05 11:39:23,934 [  38641]   INFO - llij.ide.plugins.PluginManager - com.intellij.copyright loaded 6 classes 
2018-04-05 11:39:23,934 [  38641]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.idea.eclipse loaded 5 classes 
2018-04-05 11:39:23,934 [  38641]   INFO - llij.ide.plugins.PluginManager - com.android.tools.idea.smali loaded 5 classes 
2018-04-05 11:39:23,934 [  38641]   INFO - llij.ide.plugins.PluginManager - com.intellij.java-i18n loaded 4 classes 
2018-04-05 11:39:23,934 [  38641]   INFO - llij.ide.plugins.PluginManager - XSLT-Debugger loaded 2 classes 
2018-04-05 11:39:23,934 [  38641]   INFO - llij.ide.plugins.PluginManager - ByteCodeViewer loaded 2 classes 
2018-04-05 11:39:23,934 [  38641]   INFO - llij.ide.plugins.PluginManager - org.jetbrains loaded 1 classes 
2018-04-05 11:39:27,651 [  42358]   INFO - .diagnostic.PerformanceWatcher - Indexable file iteration took 3902ms; general responsiveness: ok; EDT responsiveness: ok 
2018-04-05 11:39:27,662 [  42369]   INFO - indexing.UnindexedFilesUpdater - Unindexed files update started: 50905 files to update 
2018-04-05 11:40:01,026 [  75733]   INFO - .diagnostic.PerformanceWatcher - Unindexed files update took 33364ms; general responsiveness: 1/33 sluggish; EDT responsiveness: ok 
2018-04-05 11:40:01,028 [  75735]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: initial refresh 
2018-04-05 11:40:01,031 [  75738]   INFO - penapi.project.DumbServiceImpl - updateFinished 
2018-04-05 11:40:01,032 [  75739]   INFO - g.FileBasedIndexProjectHandler - Has changed files: false; project=Project '/Users/jackkenlay/IdeaProjects/untitled1' untitled1 
2018-04-05 11:40:01,492 [  76199]   INFO - j.ide.ui.OptionsTopHitProvider - 176 ms spent to cache options in project 
